time_us,node,port,qlen_kb
78.558,0,1,0.0
78.724,0,1,0.0
78.973,0,1,0.0
79.222,0,1,0.0
79.471,0,1,0.0
79.72,0,1,0.0
80.052,0,1,0.0
80.384,0,1,0.0
80.716,0,1,0.0
81.048,0,1,0.0
81.463,0,1,0.0
81.878,0,1,0.0
82.293,0,1,0.0
82.355,0,1,0.0
82.355,0,1,0.0
82.438,0,1,0.0
82.521,0,1,0.0
82.604,0,1,0.0
82.687,0,1,0.0
82.708,0,1,0.0
82.77,0,1,0.0
82.853,0,1,0.0
82.936,0,1,0.0
83.019,0,1,0.0
83.102,0,1,0.0
83.123,0,1,0.0
83.185,0,1,0.0
83.268,0,1,0.0
83.351,0,1,0.0
83.434,0,1,0.0
83.517,0,1,0.0
83.538,0,1,0.0
83.6,0,1,0.0
83.683,0,1,0.0
83.766,0,1,0.0
83.849,0,1,0.0
83.932,0,1,0.0
83.953,0,1,0.0
84.015,0,1,0.0
84.098,0,1,0.0
84.181,0,1,0.0
84.264,0,1,0.0
84.347,0,1,0.0
84.368,0,1,0.0
84.43,0,1,0.0
84.513,0,1,0.0
84.596,0,1,0.0
84.679,0,1,0.0
84.762,0,1,0.0
84.783,0,1,0.0
84.845,0,1,0.0
84.928,0,1,0.0
85.011,0,1,0.0
85.094,0,1,0.0
85.177,0,1,0.0
85.198,0,1,0.0
85.26,0,1,0.0
85.343,0,1,0.0
85.426,0,1,0.0
85.509,0,1,0.0
85.592,0,1,0.0
85.613,0,1,0.0
85.675,0,1,0.0
85.758,0,1,0.0
85.841,0,1,0.0
85.924,0,1,0.0
86.007,0,1,0.0
86.028,0,1,0.0
86.09,0,1,0.0
86.173,0,1,0.0
86.256,0,1,0.0
86.339,0,1,0.0
86.422,0,1,0.0
86.443,0,1,0.0
86.505,0,1,0.0
86.588,0,1,0.0
86.671,0,1,0.0
86.754,0,1,0.0
86.837,0,1,0.0
86.858,0,1,0.0
86.92,0,1,0.0
87.003,0,1,0.0
87.086,0,1,0.0
87.169,0,1,0.0
87.252,0,1,0.0
87.273,0,1,0.0
87.335,0,1,0.0
87.418,0,1,0.0
87.501,0,1,0.0
87.584,0,1,0.0
87.667,0,1,0.0
87.688,0,1,0.0
87.75,0,1,0.0
87.833,0,1,0.0
87.916,0,1,0.0
87.935,0,1,0.0
88.103,0,1,0.0
88.518,0,1,0.0
88.933,0,1,0.0
89.348,0,1,0.0
89.763,0,1,0.0
90.178,0,1,0.0
90.593,0,1,0.0
91.008,0,1,0.0
91.423,0,1,0.0
91.838,0,1,0.0
92.253,0,1,0.0
92.668,0,1,0.0
93.083,0,1,0.0
93.498,0,1,0.0
93.913,0,1,0.0
94.328,0,1,0.0
94.743,0,1,0.0
95.158,0,1,0.0
95.573,0,1,0.0
95.988,0,1,0.0
96.403,0,1,0.0
96.818,0,1,0.0
97.233,0,1,0.0
97.648,0,1,0.0
98.063,0,1,0.0
98.478,0,1,0.0
98.893,0,1,0.0
99.308,0,1,0.0
99.723,0,1,0.0
100.138,0,1,0.0
100.553,0,1,0.0
100.968,0,1,0.0
101.383,0,1,0.0
101.798,0,1,0.0
102.213,0,1,0.0
102.628,0,1,0.0
103.043,0,1,0.0
103.458,0,1,0.0
105.284,0,1,0.0
105.367,0,1,0.0
105.45,0,1,0.0
105.533,0,1,0.0
105.699,0,1,0.0
105.865,0,1,0.0
106.031,0,1,0.0
106.197,0,1,0.0
106.446,0,1,0.0
106.695,0,1,0.0
106.944,0,1,0.0
107.193,0,1,0.0
107.442,0,1,0.0
107.67,0,1,0.0
107.67,0,1,0.0
107.691,0,1,0.0
107.753,0,1,0.0
107.836,0,1,0.0
107.919,0,1,0.0
107.94,0,1,0.0
108.002,0,1,0.0
108.085,0,1,0.0
108.168,0,1,0.0
108.189,0,1,0.0
108.251,0,1,0.0
108.334,0,1,0.0
108.417,0,1,0.0
108.438,0,1,0.0
108.5,0,1,0.0
108.583,0,1,0.0
108.666,0,1,0.0
108.749,0,1,0.0
108.77,0,1,0.0
108.832,0,1,0.0
108.915,0,1,0.0
108.998,0,1,0.0
109.081,0,1,0.0
109.102,0,1,0.0
109.164,0,1,0.0
109.247,0,1,0.0
109.33,0,1,0.0
109.413,0,1,0.0
109.434,0,1,0.0
109.496,0,1,0.0
109.579,0,1,0.0
109.662,0,1,0.0
109.745,0,1,0.0
109.766,0,1,0.0
109.828,0,1,0.0
109.911,0,1,0.0
109.994,0,1,0.0
110.077,0,1,0.0
110.098,0,1,0.0
110.16,0,1,0.0
110.243,0,1,0.0
110.326,0,1,0.0
110.409,0,1,0.0
110.43,0,1,0.0
110.492,0,1,0.0
110.575,0,1,0.0
110.658,0,1,0.0
110.741,0,1,0.0
110.762,0,1,0.0
110.824,0,1,0.0
110.907,0,1,0.0
110.99,0,1,0.0
111.073,0,1,0.0
111.094,0,1,0.0
111.156,0,1,0.0
111.239,0,1,0.0
111.322,0,1,0.0
111.405,0,1,0.0
111.426,0,1,0.0
111.488,0,1,0.0
111.571,0,1,0.0
111.654,0,1,0.0
111.737,0,1,0.0
111.758,0,1,0.0
111.82,0,1,0.0
111.903,0,1,0.0
111.986,0,1,0.0
112.069,0,1,0.0
112.09,0,1,0.0
112.152,0,1,0.0
112.235,0,1,0.0
112.318,0,1,0.0
112.401,0,1,0.0
112.422,0,1,0.0
112.484,0,1,0.0
112.567,0,1,0.0
112.65,0,1,0.0
112.733,0,1,0.0
112.754,0,1,0.0
112.816,0,1,0.0
112.899,0,1,0.0
112.982,0,1,0.0
113.065,0,1,0.0
113.086,0,1,0.0
113.148,0,1,0.0
113.231,0,1,0.0
113.314,0,1,0.0
113.333,0,1,0.0
113.501,0,1,0.0
113.916,0,1,0.0
114.331,0,1,0.0
114.746,0,1,0.0
115.161,0,1,0.0
115.576,0,1,0.0
115.991,0,1,0.0
116.406,0,1,0.0
116.821,0,1,0.0
117.236,0,1,0.0
117.651,0,1,0.0
118.066,0,1,0.0
118.481,0,1,0.0
118.896,0,1,0.0
119.311,0,1,0.0
119.726,0,1,0.0
120.141,0,1,0.0
120.556,0,1,0.0
120.971,0,1,0.0
121.386,0,1,0.0
121.801,0,1,0.0
122.216,0,1,0.0
122.631,0,1,0.0
123.046,0,1,0.0
123.461,0,1,0.0
123.876,0,1,0.0
124.291,0,1,0.0
124.706,0,1,0.0
125.121,0,1,0.0
125.536,0,1,0.0
125.951,0,1,0.0
126.366,0,1,0.0
126.781,0,1,0.0
127.196,0,1,0.0
127.611,0,1,0.0
128.026,0,1,0.0
128.441,0,1,0.0
132.01,0,1,0.0
132.093,0,1,0.0
132.176,0,1,0.0
132.259,0,1,0.0
132.342,0,1,0.0
132.425,0,1,0.0
132.508,0,1,0.0
132.674,0,1,0.0
132.84,0,1,0.0
133.006,0,1,0.0
133.068,0,1,0.0
133.068,0,1,0.0
133.151,0,1,0.0
133.172,0,1,0.0
133.234,0,1,0.0
133.317,0,1,0.0
133.338,0,1,0.0
133.4,0,1,0.0
133.483,0,1,0.0
133.504,0,1,0.0
133.566,0,1,0.0
133.649,0,1,0.0
133.67,0,1,0.0
133.732,0,1,0.0
133.815,0,1,0.0
133.898,0,1,0.0
133.919,0,1,0.0
133.981,0,1,0.0
134.064,0,1,0.0
134.147,0,1,0.0
134.168,0,1,0.0
134.23,0,1,0.0
134.313,0,1,0.0
134.396,0,1,0.0
134.417,0,1,0.0
134.479,0,1,0.0
134.562,0,1,0.0
134.645,0,1,0.0
134.666,0,1,0.0
134.728,0,1,0.0
134.811,0,1,0.0
134.894,0,1,0.0
134.915,0,1,0.0
134.977,0,1,0.0
135.06,0,1,0.0
135.143,0,1,0.0
135.164,0,1,0.0
135.226,0,1,0.0
135.309,0,1,0.0
135.392,0,1,0.0
135.413,0,1,0.0
135.475,0,1,0.0
135.558,0,1,0.0
135.641,0,1,0.0
135.662,0,1,0.0
135.724,0,1,0.0
135.807,0,1,0.0
135.89,0,1,0.0
135.911,0,1,0.0
135.973,0,1,0.0
136.056,0,1,0.0
136.139,0,1,0.0
136.16,0,1,0.0
136.222,0,1,0.0
136.305,0,1,0.0
136.388,0,1,0.0
136.409,0,1,0.0
136.471,0,1,0.0
136.554,0,1,0.0
136.637,0,1,0.0
136.658,0,1,0.0
136.72,0,1,0.0
136.803,0,1,0.0
136.886,0,1,0.0
136.907,0,1,0.0
136.969,0,1,0.0
137.052,0,1,0.0
137.135,0,1,0.0
137.156,0,1,0.0
137.218,0,1,0.0
137.301,0,1,0.0
137.384,0,1,0.0
137.405,0,1,0.0
137.467,0,1,0.0
137.55,0,1,0.0
137.633,0,1,0.0
137.654,0,1,0.0
137.716,0,1,0.0
137.799,0,1,0.0
137.882,0,1,0.0
137.903,0,1,0.0
137.965,0,1,0.0
138.048,0,1,0.0
138.131,0,1,0.0
138.152,0,1,0.0
138.214,0,1,0.0
138.297,0,1,0.0
138.38,0,1,0.0
138.401,0,1,0.0
138.463,0,1,0.0
138.546,0,1,0.0
138.629,0,1,0.0
138.65,0,1,0.0
138.712,0,1,0.0
138.795,0,1,0.0
138.878,0,1,0.0
138.899,0,1,0.0
138.961,0,1,0.0
139.044,0,1,0.0
139.127,0,1,0.0
139.146,0,1,0.0
139.15,0,1,0.0
139.397,0,1,0.0
139.646,0,1,0.0
139.978,0,1,0.0
140.31,0,1,0.0
140.642,0,1,0.0
140.974,0,1,0.0
141.306,0,1,0.0
141.638,0,1,0.0
141.97,0,1,0.0
142.302,0,1,0.0
142.634,0,1,0.0
142.966,0,1,0.0
143.298,0,1,0.0
143.63,0,1,0.0
143.962,0,1,0.0
144.294,0,1,0.0
144.626,0,1,0.0
144.958,0,1,0.0
145.29,0,1,0.0
145.622,0,1,0.0
145.954,0,1,0.0
146.286,0,1,0.0
146.618,0,1,0.0
146.95,0,1,0.0
147.282,0,1,0.0
147.614,0,1,0.0
147.946,0,1,0.0
148.278,0,1,0.0
148.61,0,1,0.0
148.942,0,1,0.0
149.274,0,1,0.0
149.606,0,1,0.0
149.938,0,1,0.0
159.068,0,1,0.0
159.151,0,1,0.0
159.234,0,1,0.0
159.317,0,1,0.0
159.4,0,1,0.0
159.483,0,1,0.0
159.566,0,1,0.0
159.649,0,1,0.0
159.732,0,1,0.0
159.815,0,1,0.0
159.898,0,1,0.0
160.064,0,1,0.0
160.23,0,1,0.0
160.396,0,1,0.0
160.562,0,1,0.0
160.624,0,1,0.0
160.624,0,1,0.0
160.707,0,1,0.0
160.728,0,1,0.0
160.79,0,1,0.0
160.873,0,1,0.0
160.894,0,1,0.0
160.956,0,1,0.0
161.039,0,1,0.0
161.06,0,1,0.0
161.122,0,1,0.0
161.205,0,1,0.0
161.226,0,1,0.0
161.288,0,1,0.0
161.371,0,1,0.0
161.454,0,1,0.0
161.475,0,1,0.0
161.537,0,1,0.0
161.62,0,1,0.0
161.703,0,1,0.0
161.724,0,1,0.0
161.786,0,1,0.0
161.869,0,1,0.0
161.952,0,1,0.0
161.973,0,1,0.0
162.035,0,1,0.0
162.118,0,1,0.0
162.201,0,1,0.0
162.222,0,1,0.0
162.284,0,1,0.0
162.367,0,1,0.0
162.45,0,1,0.0
162.471,0,1,0.0
162.533,0,1,0.0
162.616,0,1,0.0
162.699,0,1,0.0
162.72,0,1,0.0
162.782,0,1,0.0
162.865,0,1,0.0
162.948,0,1,0.0
162.969,0,1,0.0
163.031,0,1,0.0
163.114,0,1,0.0
163.197,0,1,0.0
163.218,0,1,0.0
163.28,0,1,0.0
163.363,0,1,0.0
163.446,0,1,0.0
163.467,0,1,0.0
163.529,0,1,0.0
163.612,0,1,0.0
163.695,0,1,0.0
163.716,0,1,0.0
163.778,0,1,0.0
163.861,0,1,0.0
163.944,0,1,0.0
163.965,0,1,0.0
164.027,0,1,0.0
164.11,0,1,0.0
164.193,0,1,0.0
164.214,0,1,0.0
164.276,0,1,0.0
164.359,0,1,0.0
164.442,0,1,0.0
164.463,0,1,0.0
164.525,0,1,0.0
164.608,0,1,0.0
164.691,0,1,0.0
164.712,0,1,0.0
164.774,0,1,0.0
164.857,0,1,0.0
164.94,0,1,0.0
164.961,0,1,0.0
165.023,0,1,0.0
165.106,0,1,0.0
165.189,0,1,0.0
165.21,0,1,0.0
165.272,0,1,0.0
165.355,0,1,0.0
165.438,0,1,0.0
165.459,0,1,0.0
165.521,0,1,0.0
165.604,0,1,0.0
165.687,0,1,0.0
165.708,0,1,0.0
165.77,0,1,0.0
165.853,0,1,0.0
165.936,0,1,0.0
165.957,0,1,0.0
166.019,0,1,0.0
166.102,0,1,0.0
166.185,0,1,0.0
166.206,0,1,0.0
166.268,0,1,0.0
166.351,0,1,0.0
166.434,0,1,0.0
166.455,0,1,0.0
166.517,0,1,0.0
166.6,0,1,0.0
166.683,0,1,0.0
166.704,0,1,0.0
166.766,0,1,0.0
166.849,0,1,0.0
166.932,0,1,0.0
166.953,0,1,0.0
167.015,0,1,0.0
167.098,0,1,0.0
167.181,0,1,0.0
167.202,0,1,0.0
167.264,0,1,0.0
167.283,0,1,0.0
167.451,0,1,0.0
167.7,0,1,0.0
167.949,0,1,0.0
168.198,0,1,0.0
168.447,0,1,0.0
168.696,0,1,0.0
168.945,0,1,0.0
169.194,0,1,0.0
169.443,0,1,0.0
169.692,0,1,0.0
169.941,0,1,0.0
170.19,0,1,0.0
170.439,0,1,0.0
170.688,0,1,0.0
170.937,0,1,0.0
171.186,0,1,0.0
171.435,0,1,0.0
171.684,0,1,0.0
171.933,0,1,0.0
172.182,0,1,0.0
172.431,0,1,0.0
172.68,0,1,0.0
172.929,0,1,0.0
173.178,0,1,0.0
173.427,0,1,0.0
173.676,0,1,0.0
173.925,0,1,0.0
174.174,0,1,0.0
174.423,0,1,0.0
174.672,0,1,0.0
174.921,0,1,0.0
192.185,0,1,0.0
192.268,0,1,0.0
192.351,0,1,0.0
192.434,0,1,0.0
192.517,0,1,0.0
192.6,0,1,0.0
192.683,0,1,0.0
192.766,0,1,0.0
192.849,0,1,0.0
192.932,0,1,0.0
193.015,0,1,0.0
193.098,0,1,0.0
193.181,0,1,0.0
193.264,0,1,0.0
193.347,0,1,0.0
193.43,0,1,0.0
193.513,0,1,0.0
193.679,0,1,0.0
193.845,0,1,0.0
193.99,0,1,0.0
193.99,0,1,0.0
194.011,0,1,0.0
194.073,0,1,0.0
194.156,0,1,0.0
194.177,0,1,0.0
194.239,0,1,0.0
194.322,0,1,0.0
194.343,0,1,0.0
194.405,0,1,0.0
194.488,0,1,0.0
194.509,0,1,0.0
194.571,0,1,0.0
194.654,0,1,0.0
194.675,0,1,0.0
194.737,0,1,0.0
194.82,0,1,0.0
194.841,0,1,0.0
194.903,0,1,0.0
194.986,0,1,0.0
195.007,0,1,0.0
195.069,0,1,0.0
195.152,0,1,0.0
195.173,0,1,0.0
195.235,0,1,0.0
195.318,0,1,0.0
195.339,0,1,0.0
195.401,0,1,0.0
195.484,0,1,0.0
195.505,0,1,0.0
195.567,0,1,0.0
195.65,0,1,0.0
195.671,0,1,0.0
195.733,0,1,0.0
195.816,0,1,0.0
195.837,0,1,0.0
195.899,0,1,0.0
195.982,0,1,0.0
196.065,0,1,0.0
196.086,0,1,0.0
196.148,0,1,0.0
196.231,0,1,0.0
196.314,0,1,0.0
196.335,0,1,0.0
196.397,0,1,0.0
196.48,0,1,0.0
196.563,0,1,0.0
196.584,0,1,0.0
196.646,0,1,0.0
196.729,0,1,0.0
196.812,0,1,0.0
196.833,0,1,0.0
196.895,0,1,0.0
196.978,0,1,0.0
197.061,0,1,0.0
197.082,0,1,0.0
197.144,0,1,0.0
197.227,0,1,0.0
197.31,0,1,0.0
197.331,0,1,0.0
197.393,0,1,0.0
197.476,0,1,0.0
197.559,0,1,0.0
197.58,0,1,0.0
197.642,0,1,0.0
197.725,0,1,0.0
197.808,0,1,0.0
197.829,0,1,0.0
197.891,0,1,0.0
197.974,0,1,0.0
198.057,0,1,0.0
198.078,0,1,0.0
198.14,0,1,0.0
198.223,0,1,0.0
198.306,0,1,0.0
198.327,0,1,0.0
198.389,0,1,0.0
198.472,0,1,0.0
198.555,0,1,0.0
198.576,0,1,0.0
198.638,0,1,0.0
198.721,0,1,0.0
198.804,0,1,0.0
198.825,0,1,0.0
198.887,0,1,0.0
198.97,0,1,0.0
199.053,0,1,0.0
199.074,0,1,0.0
199.136,0,1,0.0
199.219,0,1,0.0
199.302,0,1,0.0
199.323,0,1,0.0
199.385,0,1,0.0
199.468,0,1,0.0
199.551,0,1,0.0
199.572,0,1,0.0
199.634,0,1,0.0
199.717,0,1,0.0
199.8,0,1,0.0
199.821,0,1,0.0
199.883,0,1,0.0
199.966,0,1,0.0
200.049,0,1,0.0
200.07,0,1,0.0
200.132,0,1,0.0
200.215,0,1,0.0
200.298,0,1,0.0
200.319,0,1,0.0
200.381,0,1,0.0
200.464,0,1,0.0
200.547,0,1,0.0
200.568,0,1,0.0
200.63,0,1,0.0
200.649,0,1,0.0
200.817,0,1,0.0
201.066,0,1,0.0
201.315,0,1,0.0
201.564,0,1,0.0
201.813,0,1,0.0
202.062,0,1,0.0
202.311,0,1,0.0
202.56,0,1,0.0
202.809,0,1,0.0
203.058,0,1,0.0
203.307,0,1,0.0
203.556,0,1,0.0
203.805,0,1,0.0
204.054,0,1,0.0
204.303,0,1,0.0
204.552,0,1,0.0
204.801,0,1,0.0
205.05,0,1,0.0
205.299,0,1,0.0
205.548,0,1,0.0
205.797,0,1,0.0
206.046,0,1,0.0
206.295,0,1,0.0
206.544,0,1,0.0
206.793,0,1,0.0
207.042,0,1,0.0
207.291,0,1,0.0
207.54,0,1,0.0
207.789,0,1,0.0
208.038,0,1,0.0
208.287,0,1,0.0
226.36,0,1,0.0
226.36,0,1,0.0
226.443,0,1,0.0
226.526,0,1,0.0
226.609,0,1,0.0
226.692,0,1,0.0
226.775,0,1,0.0
226.858,0,1,0.0
226.941,0,1,0.0
226.962,0,1,0.0
227.024,0,1,0.0
227.045,0,1,0.0
227.107,0,1,0.0
227.128,0,1,0.0
