time_us,node,port,throughput_gbps,utilization_pct
109.579,0,1,101.01204819277109,100.0
109.662,0,1,101.01204819277109,100.0
109.745,0,1,101.01204819277109,100.0
109.828,0,1,101.01204819277109,100.0
109.911,0,1,101.01204819277109,100.0
109.994,0,1,101.01204819277109,100.0
110.077,0,1,101.01204819277109,100.0
110.16,0,1,101.01204819277109,100.0
110.243,0,1,101.01204819277109,100.0
110.326,0,1,101.01204819277109,100.0
110.409,0,1,101.01204819277109,100.0
110.492,0,1,101.01204819277109,100.0
110.575,0,1,101.01204819277109,100.0
110.658,0,1,101.01204819277109,100.0
110.741,0,1,101.01204819277109,100.0
110.824,0,1,101.01204819277109,100.0
110.907,0,1,101.01204819277109,100.0
110.99,0,1,101.01204819277109,100.0
111.073,0,1,101.01204819277109,100.0
111.156,0,1,101.01204819277109,100.0
111.239,0,1,101.01204819277109,100.0
111.322,0,1,101.01204819277109,100.0
111.405,0,1,101.01204819277109,100.0
111.488,0,1,101.01204819277109,100.0
111.571,0,1,101.01204819277109,100.0
111.654,0,1,101.01204819277109,100.0
111.737,0,1,101.01204819277109,100.0
111.82,0,1,101.01204819277109,100.0
111.903,0,1,101.01204819277109,100.0
111.986,0,1,101.01204819277109,100.0
112.069,0,1,101.01204819277109,100.0
112.152,0,1,101.01204819277109,100.0
112.235,0,1,101.01204819277109,100.0
112.318,0,1,101.01204819277109,100.0
112.401,0,1,101.01204819277109,100.0
112.484,0,1,101.01204819277109,100.0
112.567,0,1,101.01204819277109,100.0
112.65,0,1,101.01204819277109,100.0
112.733,0,1,101.01204819277109,100.0
112.816,0,1,101.01204819277109,100.0
112.899,0,1,101.01204819277109,100.0
112.982,0,1,101.01204819277109,100.0
113.065,0,1,101.01204819277109,100.0
113.148,0,1,101.01204819277109,100.0
113.231,0,1,101.01204819277109,100.0
113.314,0,1,101.01204819277109,100.0
133.068,0,1,0.4244203705578617,0.42442037055786164
133.151,0,1,101.01204819277109,100.0
133.234,0,1,101.01204819277109,100.0
133.317,0,1,101.01204819277109,100.0
133.4,0,1,101.01204819277109,100.0
133.483,0,1,101.01204819277109,100.0
133.566,0,1,101.01204819277109,100.0
133.649,0,1,101.01204819277109,100.0
133.732,0,1,101.01204819277109,100.0
133.815,0,1,101.01204819277109,100.0
133.898,0,1,101.01204819277109,100.0
133.981,0,1,101.01204819277109,100.0
134.064,0,1,101.01204819277109,100.0
134.147,0,1,101.01204819277109,100.0
134.23,0,1,101.01204819277109,100.0
134.313,0,1,101.01204819277109,100.0
134.396,0,1,101.01204819277109,100.0
134.479,0,1,101.01204819277109,100.0
134.562,0,1,101.01204819277109,100.0
134.645,0,1,101.01204819277109,100.0
134.728,0,1,101.01204819277109,100.0
134.811,0,1,101.01204819277109,100.0
134.894,0,1,101.01204819277109,100.0
134.977,0,1,101.01204819277109,100.0
135.06,0,1,101.01204819277109,100.0
135.143,0,1,101.01204819277109,100.0
135.226,0,1,101.01204819277109,100.0
135.309,0,1,101.01204819277109,100.0
135.392,0,1,101.01204819277109,100.0
135.475,0,1,101.01204819277109,100.0
135.558,0,1,101.01204819277109,100.0
135.641,0,1,101.01204819277109,100.0
135.724,0,1,101.01204819277109,100.0
135.807,0,1,101.01204819277109,100.0
135.89,0,1,101.01204819277109,100.0
135.973,0,1,101.01204819277109,100.0
136.056,0,1,101.01204819277109,100.0
136.139,0,1,101.01204819277109,100.0
136.222,0,1,101.01204819277109,100.0
136.305,0,1,101.01204819277109,100.0
136.388,0,1,101.01204819277109,100.0
136.471,0,1,101.01204819277109,100.0
136.554,0,1,101.01204819277109,100.0
136.637,0,1,101.01204819277109,100.0
136.72,0,1,101.01204819277109,100.0
136.803,0,1,101.01204819277109,100.0
136.886,0,1,101.01204819277109,100.0
136.969,0,1,101.01204819277109,100.0
137.052,0,1,101.01204819277109,100.0
137.135,0,1,101.01204819277109,100.0
137.218,0,1,101.01204819277109,100.0
137.301,0,1,101.01204819277109,100.0
137.384,0,1,101.01204819277109,100.0
137.467,0,1,101.01204819277109,100.0
137.55,0,1,101.01204819277109,100.0
137.633,0,1,101.01204819277109,100.0
137.716,0,1,101.01204819277109,100.0
137.799,0,1,101.01204819277109,100.0
137.882,0,1,101.01204819277109,100.0
137.965,0,1,101.01204819277109,100.0
138.048,0,1,101.01204819277109,100.0
138.131,0,1,101.01204819277109,100.0
138.214,0,1,101.01204819277109,100.0
138.297,0,1,101.01204819277109,100.0
138.38,0,1,101.01204819277109,100.0
138.463,0,1,101.01204819277109,100.0
138.546,0,1,101.01204819277109,100.0
138.629,0,1,101.01204819277109,100.0
138.712,0,1,101.01204819277109,100.0
138.795,0,1,101.01204819277109,100.0
138.878,0,1,101.01204819277109,100.0
138.961,0,1,101.01204819277109,100.0
139.044,0,1,101.01204819277109,100.0
139.127,0,1,101.01204819277109,100.0
160.624,0,1,0.39000790808019725,0.39000790808019725
160.707,0,1,101.01204819277109,100.0
160.79,0,1,101.01204819277109,100.0
160.873,0,1,101.01204819277109,100.0
160.956,0,1,101.01204819277109,100.0
161.039,0,1,101.01204819277109,100.0
161.122,0,1,101.01204819277109,100.0
161.205,0,1,101.01204819277109,100.0
161.288,0,1,101.01204819277109,100.0
161.371,0,1,101.01204819277109,100.0
161.454,0,1,101.01204819277109,100.0
161.537,0,1,101.01204819277109,100.0
161.62,0,1,101.01204819277109,100.0
161.703,0,1,101.01204819277109,100.0
161.786,0,1,101.01204819277109,100.0
161.869,0,1,101.01204819277109,100.0
161.952,0,1,101.01204819277109,100.0
162.035,0,1,101.01204819277109,100.0
162.118,0,1,101.01204819277109,100.0
162.201,0,1,101.01204819277109,100.0
162.284,0,1,101.01204819277109,100.0
162.367,0,1,101.01204819277109,100.0
162.45,0,1,101.01204819277109,100.0
162.533,0,1,101.01204819277109,100.0
162.616,0,1,101.01204819277109,100.0
162.699,0,1,101.01204819277109,100.0
162.782,0,1,101.01204819277109,100.0
162.865,0,1,101.01204819277109,100.0
162.948,0,1,101.01204819277109,100.0
163.031,0,1,101.01204819277109,100.0
163.114,0,1,101.01204819277109,100.0
163.197,0,1,101.01204819277109,100.0
163.28,0,1,101.01204819277109,100.0
163.363,0,1,101.01204819277109,100.0
163.446,0,1,101.01204819277109,100.0
163.529,0,1,101.01204819277109,100.0
163.612,0,1,101.01204819277109,100.0
163.695,0,1,101.01204819277109,100.0
163.778,0,1,101.01204819277109,100.0
163.861,0,1,101.01204819277109,100.0
163.944,0,1,101.01204819277109,100.0
164.027,0,1,101.01204819277109,100.0
164.11,0,1,101.01204819277109,100.0
164.193,0,1,101.01204819277109,100.0
164.276,0,1,101.01204819277109,100.0
164.359,0,1,101.01204819277109,100.0
164.442,0,1,101.01204819277109,100.0
164.525,0,1,101.01204819277109,100.0
164.608,0,1,101.01204819277109,100.0
164.691,0,1,101.01204819277109,100.0
164.774,0,1,101.01204819277109,100.0
164.857,0,1,101.01204819277109,100.0
164.94,0,1,101.01204819277109,100.0
165.023,0,1,101.01204819277109,100.0
165.106,0,1,101.01204819277109,100.0
165.189,0,1,101.01204819277109,100.0
165.272,0,1,101.01204819277109,100.0
165.355,0,1,101.01204819277109,100.0
165.438,0,1,101.01204819277109,100.0
165.521,0,1,101.01204819277109,100.0
165.604,0,1,101.01204819277109,100.0
165.687,0,1,101.01204819277109,100.0
165.77,0,1,101.01204819277109,100.0
165.853,0,1,101.01204819277109,100.0
165.936,0,1,101.01204819277109,100.0
166.019,0,1,101.01204819277109,100.0
166.102,0,1,101.01204819277109,100.0
166.185,0,1,101.01204819277109,100.0
166.268,0,1,101.01204819277109,100.0
166.351,0,1,101.01204819277109,100.0
166.434,0,1,101.01204819277109,100.0
166.517,0,1,101.01204819277109,100.0
166.6,0,1,101.01204819277109,100.0
166.683,0,1,101.01204819277109,100.0
166.766,0,1,101.01204819277109,100.0
166.849,0,1,101.01204819277109,100.0
166.932,0,1,101.01204819277109,100.0
167.015,0,1,101.01204819277109,100.0
167.098,0,1,101.01204819277109,100.0
167.181,0,1,101.01204819277109,100.0
167.264,0,1,101.01204819277109,100.0
193.99,0,1,0.31370201302102824,0.31370201302102824
194.073,0,1,101.01204819277109,100.0
194.156,0,1,101.01204819277109,100.0
194.239,0,1,101.01204819277109,100.0
194.322,0,1,101.01204819277109,100.0
194.405,0,1,101.01204819277109,100.0
194.488,0,1,101.01204819277109,100.0
194.571,0,1,101.01204819277109,100.0
194.654,0,1,101.01204819277109,100.0
194.737,0,1,101.01204819277109,100.0
194.82,0,1,101.01204819277109,100.0
194.903,0,1,101.01204819277109,100.0
194.986,0,1,101.01204819277109,100.0
195.069,0,1,101.01204819277109,100.0
195.152,0,1,101.01204819277109,100.0
195.235,0,1,101.01204819277109,100.0
195.318,0,1,101.01204819277109,100.0
195.401,0,1,101.01204819277109,100.0
195.484,0,1,101.01204819277109,100.0
195.567,0,1,101.01204819277109,100.0
195.65,0,1,101.01204819277109,100.0
195.733,0,1,101.01204819277109,100.0
195.816,0,1,101.01204819277109,100.0
195.899,0,1,101.01204819277109,100.0
195.982,0,1,101.01204819277109,100.0
196.065,0,1,101.01204819277109,100.0
196.148,0,1,101.01204819277109,100.0
196.231,0,1,101.01204819277109,100.0
196.314,0,1,101.01204819277109,100.0
196.397,0,1,101.01204819277109,100.0
196.48,0,1,101.01204819277109,100.0
196.563,0,1,101.01204819277109,100.0
196.646,0,1,101.01204819277109,100.0
196.729,0,1,101.01204819277109,100.0
196.812,0,1,101.01204819277109,100.0
196.895,0,1,101.01204819277109,100.0
196.978,0,1,101.01204819277109,100.0
197.061,0,1,101.01204819277109,100.0
197.144,0,1,101.01204819277109,100.0
197.227,0,1,101.01204819277109,100.0
197.31,0,1,101.01204819277109,100.0
197.393,0,1,101.01204819277109,100.0
197.476,0,1,101.01204819277109,100.0
197.559,0,1,101.01204819277109,100.0
197.642,0,1,101.01204819277109,100.0
197.725,0,1,101.01204819277109,100.0
197.808,0,1,101.01204819277109,100.0
197.891,0,1,101.01204819277109,100.0
197.974,0,1,101.01204819277109,100.0
198.057,0,1,101.01204819277109,100.0
198.14,0,1,101.01204819277109,100.0
198.223,0,1,101.01204819277109,100.0
198.306,0,1,101.01204819277109,100.0
198.389,0,1,101.01204819277109,100.0
198.472,0,1,101.01204819277109,100.0
198.555,0,1,101.01204819277109,100.0
198.638,0,1,101.01204819277109,100.0
198.721,0,1,101.01204819277109,100.0
198.804,0,1,101.01204819277109,100.0
198.887,0,1,101.01204819277109,100.0
198.97,0,1,101.01204819277109,100.0
199.053,0,1,101.01204819277109,100.0
199.136,0,1,101.01204819277109,100.0
199.219,0,1,101.01204819277109,100.0
199.302,0,1,101.01204819277109,100.0
199.385,0,1,101.01204819277109,100.0
199.468,0,1,101.01204819277109,100.0
199.551,0,1,101.01204819277109,100.0
199.634,0,1,101.01204819277109,100.0
199.717,0,1,101.01204819277109,100.0
199.8,0,1,101.01204819277109,100.0
199.883,0,1,101.01204819277109,100.0
199.966,0,1,101.01204819277109,100.0
200.049,0,1,101.01204819277109,100.0
200.132,0,1,101.01204819277109,100.0
200.215,0,1,101.01204819277109,100.0
200.298,0,1,101.01204819277109,100.0
200.381,0,1,101.01204819277109,100.0
200.464,0,1,101.01204819277109,100.0
200.547,0,1,101.01204819277109,100.0
200.63,0,1,101.01204819277109,100.0
226.36,0,1,0.32584531675087447,0.32584531675087447
226.443,0,1,101.01204819277109,100.0
226.526,0,1,101.01204819277109,100.0
226.609,0,1,101.01204819277109,100.0
226.692,0,1,101.01204819277109,100.0
226.775,0,1,101.01204819277109,100.0
226.858,0,1,101.01204819277109,100.0
226.941,0,1,101.01204819277109,100.0
227.024,0,1,101.01204819277109,100.0
227.107,0,1,101.01204819277109,100.0
227.19,0,1,101.01204819277109,100.0
227.273,0,1,101.01204819277109,100.0
227.356,0,1,101.01204819277109,100.0
227.439,0,1,101.01204819277109,100.0
227.522,0,1,101.01204819277109,100.0
227.605,0,1,101.01204819277109,100.0
227.688,0,1,101.01204819277109,100.0
227.771,0,1,101.01204819277109,100.0
227.854,0,1,101.01204819277109,100.0
227.937,0,1,101.01204819277109,100.0
228.02,0,1,101.01204819277109,100.0
228.103,0,1,101.01204819277109,100.0
228.186,0,1,101.01204819277109,100.0
228.269,0,1,101.01204819277109,100.0
228.352,0,1,101.01204819277109,100.0
228.435,0,1,101.01204819277109,100.0
228.518,0,1,101.01204819277109,100.0
228.601,0,1,101.01204819277109,100.0
228.684,0,1,101.01204819277109,100.0
228.767,0,1,101.01204819277109,100.0
228.85,0,1,101.01204819277109,100.0
228.933,0,1,101.01204819277109,100.0
229.016,0,1,101.01204819277109,100.0
229.099,0,1,101.01204819277109,100.0
229.182,0,1,101.01204819277109,100.0
229.265,0,1,101.01204819277109,100.0
229.348,0,1,101.01204819277109,100.0
229.431,0,1,101.01204819277109,100.0
229.514,0,1,101.01204819277109,100.0
229.597,0,1,101.01204819277109,100.0
229.68,0,1,101.01204819277109,100.0
229.763,0,1,101.01204819277109,100.0
229.846,0,1,101.01204819277109,100.0
229.929,0,1,101.01204819277109,100.0
230.012,0,1,101.01204819277109,100.0
230.095,0,1,101.01204819277109,100.0
230.178,0,1,101.01204819277109,100.0
230.261,0,1,101.01204819277109,100.0
230.344,0,1,101.01204819277109,100.0
230.427,0,1,101.01204819277109,100.0
230.51,0,1,101.01204819277109,100.0
230.593,0,1,101.01204819277109,100.0
230.676,0,1,101.01204819277109,100.0
230.759,0,1,101.01204819277109,100.0
230.842,0,1,101.01204819277109,100.0
230.925,0,1,101.01204819277109,100.0
231.008,0,1,101.01204819277109,100.0
231.091,0,1,101.01204819277109,100.0
231.174,0,1,101.01204819277109,100.0
231.257,0,1,101.01204819277109,100.0
231.34,0,1,101.01204819277109,100.0
231.423,0,1,101.01204819277109,100.0
231.506,0,1,101.01204819277109,100.0
231.589,0,1,101.01204819277109,100.0
231.672,0,1,101.01204819277109,100.0
231.755,0,1,101.01204819277109,100.0
231.838,0,1,101.01204819277109,100.0
231.921,0,1,101.01204819277109,100.0
232.004,0,1,101.01204819277109,100.0
232.087,0,1,101.01204819277109,100.0
232.17,0,1,101.01204819277109,100.0
232.253,0,1,101.01204819277109,100.0
232.336,0,1,101.01204819277109,100.0
232.419,0,1,101.01204819277109,100.0
232.502,0,1,101.01204819277109,100.0
232.585,0,1,101.01204819277109,100.0
232.668,0,1,101.01204819277109,100.0
232.751,0,1,101.01204819277109,100.0
232.834,0,1,101.01204819277109,100.0
232.917,0,1,101.01204819277109,100.0
233.0,0,1,101.01204819277109,100.0
233.083,0,1,101.01204819277109,100.0
233.166,0,1,101.01204819277109,100.0
233.249,0,1,101.01204819277109,100.0
233.332,0,1,101.01204819277109,100.0
233.415,0,1,101.01204819277109,100.0
233.498,0,1,101.01204819277109,100.0
233.581,0,1,101.01204819277109,100.0
